name	simplitigs	cum len	kmers
acinetobacter_oleivorans.bc23.fsa	2183	4151320	4103294
acinetobacter_oleivorans.bc27.fsa	1562	4146347	4105735
acinetobacter_oleivorans.bc31.fsa	1164	4142434	4107514
acinetobacter_oleivorans.pa19.fsa	1449	4125283	4099201
acinetobacter_oleivorans.pa23.fsa	706	4118826	4103294
acinetobacter_oleivorans.pa27.fsa	493	4118553	4105735
acinetobacter_oleivorans.pa31.fsa	387	4119124	4107514
acinetobacter_pittii.bc19.fsa	923414	31664464	15043012
acinetobacter_pittii.bc23.fsa	832918	34552602	16228406
acinetobacter_pittii.bc27.fsa	763787	37188918	17330456
acinetobacter_pittii.bc31.fsa	731949	40319510	18361040
acinetobacter_pittii.pa19.fsa	298764	20420745	15042993
acinetobacter_pittii.pa23.fsa	277268	22328279	16228383
acinetobacter_pittii.pa27.fsa	238303	23526307	17330429
acinetobacter_pittii.pa31.fsa	243509	25666279	18361009
acinetobacter_radioresistens.bc19.fsa	124930	7179752	4931012
acinetobacter_radioresistens.bc23.fsa	113108	7576567	5088191
acinetobacter_radioresistens.bc27.fsa	106020	7991186	5234666
acinetobacter_radioresistens.bc31.fsa	100059	8374248	5372478
acinetobacter_radioresistens.pa19.fsa	40430	5658752	4931012
acinetobacter_radioresistens.pa23.fsa	37427	5911585	5088191
acinetobacter_radioresistens.pa27.fsa	34613	6134604	5234666
acinetobacter_radioresistens.pa31.fsa	33051	6364008	5372478
acinetobacter_schindleri.bc19.fsa	333360	13487133	7486653
acinetobacter_schindleri.bc23.fsa	301966	14554538	7911286
acinetobacter_schindleri.bc27.fsa	278365	15540843	8303353
acinetobacter_schindleri.bc31.fsa	262243	16535667	8668377
acinetobacter_schindleri.pa19.fsa	108150	9433353	7486653
acinetobacter_schindleri.pa23.fsa	99649	10103564	7911286
acinetobacter_schindleri.pa27.fsa	88873	10614051	8303353
acinetobacter_schindleri.pa31.fsa	86685	11268927	8668377
acinetobacter_soli.bc19.fsa	3349	3623789	3563507
acinetobacter_soli.bc23.fsa	1113	3590000	3565514
acinetobacter_soli.bc27.fsa	899	3590161	3566787
acinetobacter_soli.bc31.fsa	777	3591168	3567858
acinetobacter_soli.pa19.fsa	741	3576845	3563507
acinetobacter_soli.pa23.fsa	376	3573786	3565514
acinetobacter_soli.pa27.fsa	299	3574561	3566787
acinetobacter_soli.pa31.fsa	258	3575598	3567858
acinetobacter_sp.bc19.fsa	1974670	92272543	56728483
acinetobacter_sp.bc23.fsa	986372	80209659	58509475
acinetobacter_sp.bc27.fsa	637516	76159186	59583770
acinetobacter_sp.bc31.fsa	436826	73398831	60294051
acinetobacter_sp.pa19.fsa	542762	66498199	56728483
acinetobacter_sp.pa23.fsa	322175	65597325	58509475
acinetobacter_sp.pa27.fsa	179219	64243464	59583770
acinetobacter_sp.pa31.fsa	142761	64576881	60294051
acinetobacter_tandoii.bc19.fsa	3388	3560624	3499640
acinetobacter_tandoii.bc23.fsa	1018	3523975	3501579
acinetobacter_tandoii.bc27.fsa	766	3522642	3502726
acinetobacter_tandoii.bc31.fsa	609	3521879	3503609
acinetobacter_tandoii.pa19.fsa	741	3512978	3499640
acinetobacter_tandoii.pa23.fsa	344	3509147	3501579
acinetobacter_tandoii.pa27.fsa	249	3509200	3502726
acinetobacter_tandoii.pa31.fsa	204	3509729	3503609
acinetobacter_towneri.bc19.fsa	44284	4340315	3543203
acinetobacter_towneri.bc23.fsa	36548	4399718	3595662
acinetobacter_towneri.bc27.fsa	32031	4473765	3640959
acinetobacter_towneri.bc31.fsa	28384	4532448	3680928
acinetobacter_towneri.pa19.fsa	14031	3795761	3543203
acinetobacter_towneri.pa23.fsa	12064	3861070	3595662
acinetobacter_towneri.pa27.fsa	10263	3907797	3640959
acinetobacter_towneri.pa31.fsa	9394	3962748	3680928
acinetobacter_ursingii.bc19.fsa	5415	3535687	3438217
acinetobacter_ursingii.bc23.fsa	2475	3497093	3442643
acinetobacter_ursingii.bc27.fsa	2031	3498667	3445861
acinetobacter_ursingii.bc31.fsa	1901	3505813	3448783
acinetobacter_ursingii.pa19.fsa	1358	3462661	3438217
acinetobacter_ursingii.pa23.fsa	884	3462091	3442643
acinetobacter_ursingii.pa27.fsa	735	3464971	3445861
acinetobacter_ursingii.pa31.fsa	601	3466813	3448783
acinetobacter_wuhouensis.bc19.fsa	127116	8228785	5940697
acinetobacter_wuhouensis.bc23.fsa	105752	8418576	6092032
acinetobacter_wuhouensis.bc27.fsa	93990	8668343	6224603
acinetobacter_wuhouensis.bc31.fsa	83142	8836215	6341955
acinetobacter_wuhouensis.pa19.fsa	40285	6665827	5940697
acinetobacter_wuhouensis.pa23.fsa	34936	6860624	6092032
acinetobacter_wuhouensis.pa27.fsa	30167	7008945	6224603
acinetobacter_wuhouensis.pa31.fsa	27486	7166535	6341955
actinoalloteichus_fjordicus.bc19.fsa	85271	8579093	7044215
actinoalloteichus_fjordicus.bc23.fsa	6899	7224158	7072380
actinoalloteichus_fjordicus.bc27.fsa	3640	7173437	7078797
actinoalloteichus_fjordicus.bc31.fsa	2559	7159771	7083001
actinoalloteichus_fjordicus.pa19.fsa	14285	7301345	7044215
actinoalloteichus_fjordicus.pa23.fsa	1936	7114972	7072380
actinoalloteichus_fjordicus.pa27.fsa	1128	7108125	7078797
actinoalloteichus_fjordicus.pa31.fsa	818	7107541	7083001
actinoalloteichus_hoggarensis.bc19.fsa	89062	8139118	6536002
actinoalloteichus_hoggarensis.bc23.fsa	6055	6697274	6564064
actinoalloteichus_hoggarensis.bc27.fsa	2981	6646962	6569456
actinoalloteichus_hoggarensis.bc31.fsa	2041	6634173	6572943
actinoalloteichus_hoggarensis.pa19.fsa	14616	6799090	6536002
actinoalloteichus_hoggarensis.pa23.fsa	1726	6602036	6564064
actinoalloteichus_hoggarensis.pa27.fsa	963	6594494	6569456
actinoalloteichus_hoggarensis.pa31.fsa	620	6591543	6572943
actinoalloteichus_hymeniacidonis.bc19.fsa	45359	7068234	6251772
actinoalloteichus_hymeniacidonis.bc23.fsa	4326	6362341	6267169
actinoalloteichus_hymeniacidonis.bc27.fsa	2352	6332352	6271200
actinoalloteichus_hymeniacidonis.bc31.fsa	1634	6322880	6273860
actinoalloteichus_hymeniacidonis.pa19.fsa	7599	6388554	6251772
actinoalloteichus_hymeniacidonis.pa23.fsa	1254	6294757	6267169
actinoalloteichus_hymeniacidonis.pa27.fsa	733	6290258	6271200
actinoalloteichus_hymeniacidonis.pa31.fsa	526	6289640	6273860
actinoalloteichus_sp.bc19.fsa	87181	8706541	7137283
actinoalloteichus_sp.bc23.fsa	6987	7319759	7166045
actinoalloteichus_sp.bc27.fsa	3585	7265634	7172424
actinoalloteichus_sp.bc31.fsa	2470	7250565	7176465
actinoalloteichus_sp.pa19.fsa	14609	7400245	7137283
actinoalloteichus_sp.pa23.fsa	1945	7208835	7166045
actinoalloteichus_sp.pa27.fsa	1098	7200972	7172424
actinoalloteichus_sp.pa31.fsa	792	7200225	7176465
actinobacillus_equuli.bc19.fsa	6128	2488266	2377962
actinobacillus_equuli.bc23.fsa	1540	2415765	2381885
actinobacillus_equuli.bc27.fsa	990	2409264	2383524
actinobacillus_equuli.bc31.fsa	814	2409153	2384733
actinobacillus_equuli.pa19.fsa	1307	2401488	2377962
actinobacillus_equuli.pa23.fsa	475	2392335	2381885
actinobacillus_equuli.pa27.fsa	316	2391740	2383524
actinobacillus_equuli.pa31.fsa	267	2392743	2384733
actinobacillus_indolicus.bc19.fsa	4534	2248466	2166854
actinobacillus_indolicus.bc23.fsa	1591	2205033	2170031
actinobacillus_indolicus.bc27.fsa	1248	2204431	2171983
actinobacillus_indolicus.bc31.fsa	964	2202440	2173520
actinobacillus_indolicus.pa19.fsa	1052	2185790	2166854
actinobacillus_indolicus.pa23.fsa	526	2181603	2170031
actinobacillus_indolicus.pa27.fsa	403	2182461	2171983
actinobacillus_indolicus.pa31.fsa	315	2182970	2173520
actinobacillus_pleuropneumoniae.bc19.fsa	83683	4857050	3350756
actinobacillus_pleuropneumoniae.bc23.fsa	71343	5022093	3452547
actinobacillus_pleuropneumoniae.bc27.fsa	65192	5238650	3543658
actinobacillus_pleuropneumoniae.bc31.fsa	60616	5446137	3627657
actinobacillus_pleuropneumoniae.pa19.fsa	26617	3829862	3350756
actinobacillus_pleuropneumoniae.pa23.fsa	23553	3970713	3452547
actinobacillus_pleuropneumoniae.pa27.fsa	20988	4089346	3543658
actinobacillus_pleuropneumoniae.pa31.fsa	20062	4229517	3627657
actinobacillus_porcitonsillarum.bc19.fsa	5100	2290790	2198990
actinobacillus_porcitonsillarum.bc23.fsa	2347	2254735	2203101
actinobacillus_porcitonsillarum.bc27.fsa	1775	2252080	2205930
actinobacillus_porcitonsillarum.bc31.fsa	1316	2247490	2208010
actinobacillus_porcitonsillarum.pa19.fsa	1278	2221994	2198990
actinobacillus_porcitonsillarum.pa23.fsa	770	2220041	2203101
actinobacillus_porcitonsillarum.pa27.fsa	545	2220100	2205930
actinobacillus_porcitonsillarum.pa31.fsa	436	2221090	2208010
actinobacillus_succinogenes.bc19.fsa	5976	2385304	2277736
actinobacillus_succinogenes.bc23.fsa	1120	2306678	2282038
actinobacillus_succinogenes.bc27.fsa	574	2297920	2282996
actinobacillus_succinogenes.bc31.fsa	470	2297807	2283707
actinobacillus_succinogenes.pa19.fsa	1266	2300524	2277736
actinobacillus_succinogenes.pa23.fsa	298	2288594	2282038
actinobacillus_succinogenes.pa27.fsa	191	2287962	2282996
actinobacillus_succinogenes.pa31.fsa	154	2288327	2283707
actinobacillus_suis.bc19.fsa	6391	2570787	2455749
actinobacillus_suis.bc23.fsa	1592	2494866	2459842
actinobacillus_suis.bc27.fsa	855	2483591	2461361
actinobacillus_suis.bc31.fsa	585	2479846	2462296
actinobacillus_suis.pa19.fsa	1369	2480391	2455749
actinobacillus_suis.pa23.fsa	469	2470160	2459842
actinobacillus_suis.pa27.fsa	264	2468225	2461361
actinobacillus_suis.pa31.fsa	192	2468056	2462296
actinobacteria_bacterium.bc19.fsa	30220	8795991	8252031
actinobacteria_bacterium.bc23.fsa	13144	8566358	8277190
actinobacteria_bacterium.bc27.fsa	7338	8480782	8289994
actinobacteria_bacterium.bc31.fsa	4397	8429347	8297437
actinobacteria_bacterium.pa19.fsa	8253	8400585	8252031
actinobacteria_bacterium.pa23.fsa	4235	8370360	8277190
actinobacteria_bacterium.pa27.fsa	2041	8343060	8289994
actinobacteria_bacterium.pa31.fsa	1429	8340307	8297437
actinobaculum_sp.bc19.fsa	5354	2824657	2728285
actinobaculum_sp.bc23.fsa	3088	2801407	2733471
actinobaculum_sp.bc27.fsa	2284	2796550	2737166
actinobaculum_sp.bc31.fsa	1789	2793601	2739931
actinobaculum_sp.pa19.fsa	1498	2755249	2728285
actinobaculum_sp.pa23.fsa	1001	2755493	2733471
actinobaculum_sp.pa27.fsa	730	2756146	2737166
actinobaculum_sp.pa31.fsa	563	2756821	2739931
actinomadura_amylolytica.bc19.fsa	172739	9778937	6669635
actinomadura_amylolytica.bc23.fsa	12737	7011637	6731423
actinomadura_amylolytica.bc27.fsa	5370	6881209	6741589
actinomadura_amylolytica.bc31.fsa	3671	6857775	6747645
actinomadura_amylolytica.pa19.fsa	30522	7219031	6669635
actinomadura_amylolytica.pa23.fsa	3331	6804705	6731423
actinomadura_amylolytica.pa27.fsa	1681	6785295	6741589
actinomadura_amylolytica.pa31.fsa	1161	6782475	6747645
actinomadura_sp.bc19.fsa	323397	14795110	8973964
actinomadura_sp.bc23.fsa	20308	9532982	9086206
actinomadura_sp.bc27.fsa	7080	9284377	9100297
actinomadura_sp.bc31.fsa	4471	9241698	9107568
actinomadura_sp.pa19.fsa	55257	9968590	8973964
actinomadura_sp.pa23.fsa	4975	9195656	9086206
actinomadura_sp.pa27.fsa	2109	9155131	9100297
actinomadura_sp.pa31.fsa	1418	9150108	9107568
actinomyces_gaoshouyii.bc19.fsa	14478	2592256	2331652
actinomyces_gaoshouyii.bc23.fsa	1427	2368329	2336935
actinomyces_gaoshouyii.bc27.fsa	746	2357668	2338272
actinomyces_gaoshouyii.bc31.fsa	598	2357147	2339207
actinomyces_gaoshouyii.pa19.fsa	2583	2378146	2331652
actinomyces_gaoshouyii.pa23.fsa	425	2346285	2336935
actinomyces_gaoshouyii.pa27.fsa	253	2344850	2338272
actinomyces_gaoshouyii.pa31.fsa	188	2344847	2339207
actinomyces_oris.bc19.fsa	17230	3311425	3001285
actinomyces_oris.bc23.fsa	3098	3077514	3009358
actinomyces_oris.bc27.fsa	1947	3063251	3012629
actinomyces_oris.bc31.fsa	1361	3055640	3014810
actinomyces_oris.pa19.fsa	3368	3061909	3001285
actinomyces_oris.pa23.fsa	918	3029554	3009358
actinomyces_oris.pa27.fsa	595	3028099	3012629
actinomyces_oris.pa31.fsa	434	3027830	3014810
actinomyces_qiguomingii.bc19.fsa	25255	4220140	3765550
actinomyces_qiguomingii.bc23.fsa	10870	4024694	3785554
actinomyces_qiguomingii.bc27.fsa	8447	4018531	3798909
actinomyces_qiguomingii.bc31.fsa	7159	4024575	3809805
actinomyces_qiguomingii.pa19.fsa	5979	3873172	3765550
actinomyces_qiguomingii.pa23.fsa	3395	3860244	3785554
actinomyces_qiguomingii.pa27.fsa	2729	3869863	3798909
actinomyces_qiguomingii.pa31.fsa	2312	3879165	3809805
actinomyces_radicidentis.bc19.fsa	54925	3941542	2952892
actinomyces_radicidentis.bc23.fsa	4102	3063212	2972968
actinomyces_radicidentis.bc27.fsa	1769	3022208	2976214
actinomyces_radicidentis.bc31.fsa	1256	3015866	2978186
actinomyces_radicidentis.pa19.fsa	9993	3132766	2952892
actinomyces_radicidentis.pa23.fsa	1050	2996068	2972968
actinomyces_radicidentis.pa27.fsa	552	2990566	2976214
actinomyces_radicidentis.pa31.fsa	415	2990636	2978186
actinomyces_sp.bc19.fsa	1282774	49219480	26129548
actinomyces_sp.bc23.fsa	397385	35710792	26968322
actinomyces_sp.bc27.fsa	263651	34257681	27402755
actinomyces_sp.bc31.fsa	186090	33285298	27702598
actinomyces_sp.pa19.fsa	280107	31171474	26129548
actinomyces_sp.pa23.fsa	124861	29715264	26968322
actinomyces_sp.pa27.fsa	77936	29429091	27402755
actinomyces_sp.pa31.fsa	59750	29495098	27702598
actinomyces_tangfeifanii.bc19.fsa	4239	2243397	2167095
actinomyces_tangfeifanii.bc23.fsa	2306	2221751	2171019
actinomyces_tangfeifanii.bc27.fsa	1643	2216276	2173558
actinomyces_tangfeifanii.bc31.fsa	1309	2214804	2175534
actinomyces_tangfeifanii.pa19.fsa	1190	2188515	2167095
actinomyces_tangfeifanii.pa23.fsa	740	2187299	2171019
actinomyces_tangfeifanii.pa27.fsa	514	2186922	2173558
actinomyces_tangfeifanii.pa31.fsa	435	2188584	2175534
actinoplanes_friuliensis.bc19.fsa	168349	12287608	9257326
actinoplanes_friuliensis.bc23.fsa	14118	9625934	9315338
actinoplanes_friuliensis.bc27.fsa	6389	9493532	9327418
actinoplanes_friuliensis.bc31.fsa	3728	9445689	9333849
actinoplanes_friuliensis.pa19.fsa	28670	9773386	9257326
actinoplanes_friuliensis.pa23.fsa	3838	9399774	9315338
actinoplanes_friuliensis.pa27.fsa	1873	9376116	9327418
actinoplanes_friuliensis.pa31.fsa	1161	9368679	9333849
actinoplanes_sp.bc19.fsa	1584550	54893034	26371134
actinoplanes_sp.bc23.fsa	203485	31528888	27052218
actinoplanes_sp.bc27.fsa	107447	30033992	27240370
actinoplanes_sp.bc31.fsa	67032	29363205	27352245
actinoplanes_sp.pa19.fsa	285967	31518540	26371134
actinoplanes_sp.pa23.fsa	59061	28351560	27052218
actinoplanes_sp.pa27.fsa	31062	28047982	27240370
actinoplanes_sp.pa31.fsa	21215	27988695	27352245
actinopolyspora_erythraea.bc19.fsa	32753	5769904	5180350
actinopolyspora_erythraea.bc23.fsa	4864	5300959	5193951
actinopolyspora_erythraea.bc27.fsa	3110	5280095	5199235
actinopolyspora_erythraea.bc31.fsa	2360	5273823	5203023
actinopolyspora_erythraea.pa19.fsa	5857	5285776	5180350
actinopolyspora_erythraea.pa23.fsa	1459	5226049	5193951
actinopolyspora_erythraea.pa27.fsa	993	5225053	5199235
actinopolyspora_erythraea.pa31.fsa	741	5225253	5203023
actinosynnema_mirum.bc19.fsa	303539	13524251	8060549
actinosynnema_mirum.bc23.fsa	21091	8633384	8169382
actinosynnema_mirum.bc27.fsa	7596	8382050	8184554
actinosynnema_mirum.bc31.fsa	4691	8333181	8192451
actinosynnema_mirum.pa19.fsa	53082	9016025	8060549
actinosynnema_mirum.pa23.fsa	5196	8283694	8169382
actinosynnema_mirum.pa27.fsa	2274	8243678	8184554
actinosynnema_mirum.pa31.fsa	1450	8235951	8192451
actinosynnema_pretiosum.bc19.fsa	808839	26230889	11671787
actinosynnema_pretiosum.bc23.fsa	272952	18213122	12208178
actinosynnema_pretiosum.bc27.fsa	223457	18340267	12530385
actinosynnema_pretiosum.bc31.fsa	196254	18695746	12808126
actinosynnema_pretiosum.pa19.fsa	177530	14867327	11671787
actinosynnema_pretiosum.pa23.fsa	86158	14103654	12208178
actinosynnema_pretiosum.pa27.fsa	72259	14409119	12530385
actinosynnema_pretiosum.pa31.fsa	64339	14738296	12808126
actinotignum_schaalii.bc19.fsa	6095	2235336	2125626
actinotignum_schaalii.bc23.fsa	1891	2171275	2129673
actinotignum_schaalii.bc27.fsa	1259	2164462	2131728
actinotignum_schaalii.bc31.fsa	908	2160436	2133196
actinotignum_schaalii.pa19.fsa	1423	2151240	2125626
actinotignum_schaalii.pa23.fsa	595	2142763	2129673
actinotignum_schaalii.pa27.fsa	411	2142414	2131728
actinotignum_schaalii.pa31.fsa	289	2141866	2133196
adlercreutzia_equolifaciens.bc19.fsa	11292	3040384	2837128
adlercreutzia_equolifaciens.bc23.fsa	2534	2898906	2843158
adlercreutzia_equolifaciens.bc27.fsa	1568	2886650	2845882
adlercreutzia_equolifaciens.bc31.fsa	968	2876587	2847547
adlercreutzia_equolifaciens.pa19.fsa	2346	2879356	2837128
adlercreutzia_equolifaciens.pa23.fsa	776	2860230	2843158
adlercreutzia_equolifaciens.pa27.fsa	477	2858284	2845882
adlercreutzia_equolifaciens.pa31.fsa	296	2856427	2847547
adlercreutzia_sp.bc19.fsa	10269	3027098	2842256
adlercreutzia_sp.bc23.fsa	2496	2902890	2847978
adlercreutzia_sp.bc27.fsa	1532	2890438	2850606
adlercreutzia_sp.bc31.fsa	1062	2884229	2852369
adlercreutzia_sp.pa19.fsa	2183	2881550	2842256
adlercreutzia_sp.pa23.fsa	758	2864654	2847978
adlercreutzia_sp.pa27.fsa	472	2862878	2850606
adlercreutzia_sp.pa31.fsa	331	2862299	2852369
advenella_kashmirensis.bc19.fsa	4501	4494695	4413677
advenella_kashmirensis.bc23.fsa	531	4427037	4415355
advenella_kashmirensis.bc27.fsa	289	4423345	4415831
advenella_kashmirensis.bc31.fsa	199	4422103	4416133
advenella_kashmirensis.pa19.fsa	802	4428113	4413677
advenella_kashmirensis.pa23.fsa	166	4419007	4415355
advenella_kashmirensis.pa27.fsa	92	4418223	4415831
advenella_kashmirensis.pa31.fsa	65	4418083	4416133
advenella_mimigardefordensis.bc19.fsa	5829	4834322	4729400
advenella_mimigardefordensis.bc23.fsa	1494	4765393	4732525
advenella_mimigardefordensis.bc27.fsa	1063	4761805	4734167
advenella_mimigardefordensis.bc31.fsa	784	4758886	4735366
advenella_mimigardefordensis.pa19.fsa	1209	4751162	4729400
advenella_mimigardefordensis.pa23.fsa	483	4743151	4732525
advenella_mimigardefordensis.pa27.fsa	328	4742695	4734167
advenella_mimigardefordensis.pa31.fsa	260	4743166	4735366
aequorivita_sp.bc19.fsa	7692	3724109	3585653
aequorivita_sp.bc23.fsa	3913	3678342	3592256
aequorivita_sp.bc27.fsa	3199	3680272	3597098
aequorivita_sp.bc31.fsa	2735	3683236	3601186
aequorivita_sp.pa19.fsa	1861	3619151	3585653
aequorivita_sp.pa23.fsa	1234	3619404	3592256
aequorivita_sp.pa27.fsa	1014	3623462	3597098
aequorivita_sp.pa31.fsa	872	3627346	3601186
aequorivita_sublithincola.bc19.fsa	7995	3630062	3486152
aequorivita_sublithincola.bc23.fsa	1606	3525525	3490193
aequorivita_sublithincola.bc27.fsa	953	3516586	3491808
aequorivita_sublithincola.bc31.fsa	657	3512575	3492865
aequorivita_sublithincola.pa19.fsa	1582	3514628	3486152
aequorivita_sublithincola.pa23.fsa	482	3500797	3490193
aequorivita_sublithincola.pa27.fsa	301	3499634	3491808
aequorivita_sublithincola.pa31.fsa	211	3499195	3492865
aeribacillus_pallidus.bc19.fsa	72566	6112597	4806409
aeribacillus_pallidus.bc23.fsa	62059	6259221	4893923
aeribacillus_pallidus.bc27.fsa	58149	6486215	4974341
aeribacillus_pallidus.bc31.fsa	54805	6694016	5049866
aeribacillus_pallidus.pa19.fsa	22786	5216557	4806409
aeribacillus_pallidus.pa23.fsa	20526	5345495	4893923
aeribacillus_pallidus.pa27.fsa	19160	5472501	4974341
aeribacillus_pallidus.pa31.fsa	18170	5594966	5049866
aerococcus_christensenii.bc19.fsa	2079	1628975	1591553
aerococcus_christensenii.bc23.fsa	1161	1619005	1593463
aerococcus_christensenii.bc27.fsa	986	1620524	1594888
aerococcus_christensenii.bc31.fsa	857	1621846	1596136
aerococcus_christensenii.pa19.fsa	568	1601777	1591553
aerococcus_christensenii.pa23.fsa	374	1601691	1593463
aerococcus_christensenii.pa27.fsa	320	1603208	1594888
aerococcus_christensenii.pa31.fsa	281	1604566	1596136
aerococcus_sanguinicola.bc19.fsa	7014	2103966	1977714
aerococcus_sanguinicola.bc23.fsa	4893	2093724	1986078
aerococcus_sanguinicola.bc27.fsa	3855	2092595	1992365
aerococcus_sanguinicola.bc31.fsa	3065	2089280	1997330
aerococcus_sanguinicola.pa19.fsa	2086	2015262	1977714
aerococcus_sanguinicola.pa23.fsa	1565	2020508	1986078
aerococcus_sanguinicola.pa27.fsa	1217	2024007	1992365
aerococcus_sanguinicola.pa31.fsa	973	2026520	1997330
aerococcus_urinae.bc19.fsa	76090	4683522	3313902
aerococcus_urinae.bc23.fsa	60072	4725056	3403472
aerococcus_urinae.bc27.fsa	48497	4736000	3475078
aerococcus_urinae.bc31.fsa	38735	4694519	3532469
aerococcus_urinae.pa19.fsa	24419	3753444	3313902
aerococcus_urinae.pa23.fsa	19669	3836190	3403472
aerococcus_urinae.pa27.fsa	15038	3866066	3475078
aerococcus_urinae.pa31.fsa	12701	3913499	3532469
aerococcus_urinaeequi.bc19.fsa	32262	3010957	2430241
aerococcus_urinaeequi.bc23.fsa	28409	3094992	2469994
aerococcus_urinaeequi.bc27.fsa	26269	3189302	2506308
aerococcus_urinaeequi.bc31.fsa	24472	3274131	2539971
aerococcus_urinaeequi.pa19.fsa	10398	2617405	2430241
aerococcus_urinaeequi.pa23.fsa	9389	2676552	2469994
aerococcus_urinaeequi.pa27.fsa	8587	2729570	2506308
aerococcus_urinaeequi.pa31.fsa	8102	2783031	2539971
aerococcus_urinaehominis.bc19.fsa	3303	1830844	1771390
aerococcus_urinaehominis.bc23.fsa	1904	1816493	1774605
aerococcus_urinaehominis.bc27.fsa	1429	1813986	1776832
aerococcus_urinaehominis.bc31.fsa	1105	1811717	1778567
aerococcus_urinaehominis.pa19.fsa	932	1788166	1771390
aerococcus_urinaehominis.pa23.fsa	604	1787893	1774605
aerococcus_urinaehominis.pa27.fsa	452	1788584	1776832
aerococcus_urinaehominis.pa31.fsa	357	1789277	1778567
aerococcus_viridans.bc19.fsa	4155	2098174	2023384
aerococcus_viridans.bc23.fsa	2877	2091070	2027776
aerococcus_viridans.bc27.fsa	2550	2097767	2031467
aerococcus_viridans.bc31.fsa	2362	2105692	2034832
aerococcus_viridans.pa19.fsa	1216	2045272	2023384
